date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:47	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:20:30%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/revicons/revicons.eot?5510888	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/revicons/revicons90c6.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:47	2527/2527	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2013%20Nov%202022%2004:50:47%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images//apple-touch-icon-72x72-precomposed.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/apple-touch-icon-72x72-precomposed.html	(from https://premiumlayers.com/html/maxrestaurant/?storefront=envato-elements)
23:50:47	7536/7536	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Jan%202017%2014:20:32%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/revicons/revicons.woff?5510888	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/revicons/revicons90c6.woff	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:48	11968/11968	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Jan%202017%2014:20:30%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/revicons/revicons.ttf?5510888	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/revicons/revicons90c6.ttf	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:48	13532/13532	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Jan%202017%2014:20:30%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/revicons/revicons.svg?5510888	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/revicons/revicons90c6.svg	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:48	326/326	---M--	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202017%2014:19:40%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/openhand.cur	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/css/openhand.html	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:48	326/326	---M--	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202017%2014:19:36%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/closedhand.cur	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/css/closedhand.html	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:49	933/933	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:34%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/assets/gridtile.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/assets/gridtile.png	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:49	931/931	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:34%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/assets/gridtile_white.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/assets/gridtile_white.png	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:49	938/938	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:34%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/assets/gridtile_3x3.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/assets/gridtile_3x3.png	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:49	935/935	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:34%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/assets/gridtile_3x3_white.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/assets/gridtile_3x3_white.png	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:50	184/184	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:32%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/assets/coloredbg.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/assets/coloredbg.png	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:50	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jan%202017%2014:19:34%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/assets/loader.gif	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/assets/loader.gif	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/css/settings.css)
23:50:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:21:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.css)
23:50:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:21:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.css)
23:50:51	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2024%20Jan%202017%2014:21:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.css)
23:50:52	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Jan%202017%2014:21:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.css)
23:50:53	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Jan%202017%2014:21:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.css)
23:50:53	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Jan%202017%2014:21:04%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.css)
23:50:53	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:21:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.6.3	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont5b62.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.min.css)
23:50:53	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2024%20Jan%202017%2014:21:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont5b62.woff2	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.min.css)
23:50:54	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Jan%202017%2014:21:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont5b62.woff	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.min.css)
23:50:54	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Jan%202017%2014:21:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont5b62.ttf	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.min.css)
23:50:54	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Jan%202017%2014:21:04%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/fonts/fontawesome-webfont5b62.svg	(from https://premiumlayers.com/html/maxrestaurant/assets/revolution/fonts/font-awesome/css/font-awesome.min.css)
23:50:54	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:19:18%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.eot	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:54	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:19:18%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.eot?	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regulard41d.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:55	18028/18028	---M--	200	added ('OK')	font/woff2	date:Tue,%2024%20Jan%202017%2014:19:22%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.woff2	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.woff2	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:55	23424/23424	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Jan%202017%2014:19:22%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.woff	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.woff	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:55	45404/45404	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Jan%202017%2014:19:20%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.ttf	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.ttf	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:55	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Jan%202017%2014:19:20%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.svg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/glyphicons-halflings-regular.svg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:56	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:19:10%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont3e6e.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:56	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:19:10%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont.eot?	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfontd41d.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:56	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2024%20Jan%202017%2014:19:16%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont3e6e.woff2	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:56	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Jan%202017%2014:19:16%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont3e6e.woff	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:57	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Jan%202017%2014:19:14%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont3e6e.ttf	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:57	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:19:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.eot	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:57	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Jan%202017%2014:19:14%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/fontawesome-webfont3e6e.svg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:57	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:19:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.eot?	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIconsd41d.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:57	63664/63664	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Jan%202017%2014:19:10%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.woff	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.woff	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:58	59388/59388	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Jan%202017%2014:19:08%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.ttf	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.ttf	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:58	277297/277297	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Jan%202017%2014:19:08%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.svg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/ElegantIcons.svg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:58	45796/45796	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2014:19:22%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/css/fonts/Stroke-Gap-Icons.eot	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/css/fonts/Stroke-Gap-Icons.eot	(from https://premiumlayers.com/html/maxrestaurant/assets/css/lib.css)
23:50:58	1098/1098	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:10%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/ftr-link-ic.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/ftr-link-ic.png	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:50:59	1133/1133	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:10%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/ftr-cat-ic.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/ftr-cat-ic.png	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:50:59	80184/80184	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:34%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/newsletter-bg.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/newsletter-bg.jpg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:50:59	1482/1482	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:38%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/section-header-sep.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/section-header-sep.png	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:50:59	178837/178837	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:36%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/page-banner.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/page-banner.jpg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:50:59	193828/193828	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:52%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/surprise-sec-bg.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/surprise-sec-bg.jpg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:51:00	339535/339535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:06%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/counter-bg.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/counter-bg.jpg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:51:00	450544/450544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:56%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/testimonial-bg.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/testimonial-bg.jpg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:51:01	325755/325755	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/book-table-bg.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/book-table-bg.jpg	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:51:01	1270/1270	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:17:52%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/blockquote.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/blockquote.png	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:51:01	4409/4409	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:24%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/logo2.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/logo2.png	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:02	276508/276508	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:12%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery-pattern.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery-pattern.png	(from https://premiumlayers.com/html/maxrestaurant/assets/css/elements.css)
23:51:02	251167/251167	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:46%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/slide2.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/slide2.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:02	4197/4197	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:42%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/slide-logo.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/slide-logo.png	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:02	77280/77280	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:17:52%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/about-img3.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/about-img3.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:02	34412/34412	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:12%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery1.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery1.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:03	24632/24632	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:16%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery2.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery2.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:03	18591/18591	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:16%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery3.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery3.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:03	26088/26088	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:16%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery4.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery4.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:03	32661/32661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:18%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery5.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery5.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:04	37736/37736	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:18%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery6.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery6.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:04	32543/32543	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:18%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery7.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery7.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:04	21141/21141	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:20%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery8.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery8.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
